month,pct,items_breach,qty_breach,all_QI,percent_qty_breach
2016-01-01,01F,76,4230.0,30584.0,0.13830761182317552
2016-06-01,05L,177,10057.0,72716.0,0.13830518730403213
2017-01-01,84H,163,9087.0,65723.0,0.13826210002586614
2015-05-01,00P,100,5628.0,40706.0,0.13825971601238146
2019-09-01,03F,78,4510.0,32622.0,0.13825026056035805
2018-01-01,00T,120,6660.0,48183.0,0.13822302471826162
2015-04-01,05H,124,6780.0,49053.0,0.13821784600330256
2015-09-01,01Y,107,6226.0,45049.0,0.13820506559524073
2018-05-01,02Q,34,1862.0,13473.0,0.13820233058710013
2016-06-01,84H,171,9572.0,69263.0,0.13819788342982545
2016-03-01,02X,89,4909.0,35523.0,0.1381921571939307
2017-07-01,02P,112,6182.0,44737.0,0.13818539463978363
2016-05-01,02P,114,6375.0,46138.0,0.13817243920412675
2014-10-01,78H,367,20159.0,145913.0,0.1381576692960874
2019-03-01,00P,72,4262.0,30851.0,0.13814787203008005
2019-12-01,13T,98,5558.0,40239.0,0.13812470488829245
2019-10-01,05Q,71,3976.0,28786.0,0.13812269853400957
2015-10-01,02M,76,4056.0,29367.0,0.13811420982735723
2020-03-01,00P,73,4164.0,30150.0,0.13810945273631842
2019-11-01,02P,106,5892.0,42665.0,0.13809914449783195
2017-05-01,02P,118,6623.0,47966.0,0.13807697118792478
2020-04-01,00T,103,5698.0,41271.0,0.13806304669138136
2015-01-01,27D,319,17780.0,128825.0,0.13801668930719968
2019-08-01,01V,65,3456.0,25043.0,0.13800263546699676
2017-09-01,02P,113,6344.0,45986.0,0.13795502979167573
2019-10-01,05D,43,2366.0,17157.0,0.1379028967768258
2017-04-01,00Y,102,5712.0,41421.0,0.1379010646773376
2014-07-01,01F,89,4970.0,36047.0,0.13787555136349766
2018-12-01,00X,52,2770.0,20095.0,0.1378452351331177
2018-11-01,06K,161,8980.0,65153.0,0.13782941691096343
2017-03-01,02X,91,4933.0,35801.0,0.13778944722214465
2016-02-01,84H,167,9434.0,68471.0,0.13778095836193424
2018-11-01,03W,121,6608.0,47980.0,0.13772405168820342
2020-01-01,02Q,27,1582.0,11488.0,0.13770891364902507
2016-10-01,14L,225,12498.0,90761.0,0.13770231707451439
2018-10-01,06K,165,9178.0,66654.0,0.13769616227083145
2019-08-01,07P,51,3266.0,23719.0,0.1376955183608078
2016-06-01,02M,71,3622.0,26305.0,0.1376924539061015
2020-05-01,72Q,354,20492.0,148829.0,0.1376882193658494
2019-07-01,06A,95,5241.0,38068.0,0.13767468740149208
2016-08-01,05Q,71,4158.0,30203.0,0.13766844353209945
2019-11-01,00P,67,3854.0,28003.0,0.1376281112737921
2019-05-01,01G,63,3438.0,24981.0,0.1376245946919659
2015-10-01,02P,121,6755.0,49086.0,0.13761561341319317
2017-12-01,07P,56,3404.0,24736.0,0.13761319534282018
2020-03-01,01V,66,3591.0,26095.0,0.13761256945775052
2020-01-01,05Q,66,3857.0,28041.0,0.1375485895652794
2020-01-01,00T,111,6095.0,44322.0,0.13751635756509184
2015-06-01,05W,116,6789.0,49369.0,0.1375154449148251
2019-12-01,02M,62,3234.0,23526.0,0.1374649324152002
2019-02-01,07T,56,3140.0,22843.0,0.13746005340804623
2014-12-01,00P,118,6479.0,47135.0,0.13745624270711784
2014-02-01,78H,307,17047.0,124021.0,0.1374525282008692
2016-07-01,03Q,87,4942.0,35955.0,0.137449589764984
2018-06-01,01D,64,3533.0,25704.0,0.1374494242141301
2020-03-01,99C,54,3142.0,22861.0,0.137439307116924
2019-07-01,00X,45,2420.0,17608.0,0.13743752839618356
2020-03-01,04V,142,8070.0,58723.0,0.13742485908417484
2019-09-01,99C,52,2993.0,21780.0,0.1374196510560147
2017-02-01,05H,114,6328.0,46050.0,0.1374158523344191
2019-01-01,08G,68,4210.0,30642.0,0.13739312055348868
2017-02-01,84H,147,8134.0,59208.0,0.1373800837724632
2017-08-01,01X,160,8834.0,64325.0,0.13733385153517294
2018-10-01,03W,122,6613.0,48155.0,0.13732738033433703
2015-06-01,05L,185,10351.0,75382.0,0.1373139476267544
2018-03-01,04V,145,8223.0,59889.0,0.1373040124229825
2018-02-01,06K,149,8287.0,60371.0,0.13726789352503685
2018-11-01,06T,210,11766.0,85757.0,0.13720162785545204
2019-01-01,02H,122,6691.0,48774.0,0.13718374543814327
2015-02-01,08F,100,5856.0,42702.0,0.13713643389068428
2020-05-01,03F,76,4340.0,31648.0,0.1371334681496461
2018-04-01,00P,79,4369.0,31862.0,0.13712259117443978
2020-04-01,02M,62,3247.0,23681.0,0.13711414213926776
2017-08-01,27D,273,15252.0,111245.0,0.1371027911366803
2018-12-01,13T,101,5741.0,41882.0,0.13707559333365169
2016-02-01,14L,231,12841.0,93682.0,0.13707008817061975
2020-05-01,01G,54,2962.0,21615.0,0.13703446680545917
2019-04-01,13T,97,5552.0,40518.0,0.13702551952218767
2019-11-01,08W,63,3616.0,26390.0,0.1370215990905646
2015-03-01,07H,100,5670.0,41382.0,0.137016093953893
2015-10-01,03Q,88,4910.0,35838.0,0.13700541324850718
2019-09-01,06Q,183,10258.0,74892.0,0.13697057095550927
2019-01-01,06K,168,9405.0,68666.0,0.13696734919756504
2019-07-01,13T,90,5150.0,37601.0,0.13696444243504163
2018-08-01,01A,90,4856.0,35457.0,0.13695462109033477
2019-01-01,00P,78,4494.0,32826.0,0.136903673917017
2016-02-01,01E,46,2838.0,20731.0,0.1368964352901452
2018-03-01,27D,265,14749.0,107773.0,0.13685245840795005
2017-12-01,02X,74,4135.0,30217.0,0.13684349869278883
2015-03-01,01Y,111,6552.0,47885.0,0.13682781664404303
2020-05-01,00P,69,3954.0,28898.0,0.13682607792926846
2019-02-01,04V,125,7348.0,53717.0,0.13679096003127503
2015-09-01,02G,38,2310.0,16891.0,0.13675922088686282
2014-09-01,78H,338,18815.0,137587.0,0.13674983828414022
2020-05-01,04V,131,7520.0,54993.0,0.13674467659520304
2020-01-01,72Q,380,21987.0,160799.0,0.1367359249746578
2014-12-01,04C,170,9664.0,70681.0,0.13672698462104385
2018-07-01,06P,82,4583.0,33523.0,0.1367121081048832
2016-02-01,13T,108,6064.0,44357.0,0.13670897490813175
2015-03-01,06T,234,12936.0,94631.0,0.13669939026323297
2017-07-01,01F,75,4304.0,31486.0,0.1366956742679286
2018-05-01,84H,150,8330.0,60940.0,0.1366918280275681
2020-02-01,06K,142,7852.0,57450.0,0.13667536988685813
2020-05-01,03K,61,3360.0,24585.0,0.1366687004270897
2020-05-01,02E,92,5136.0,37580.0,0.1366684406599255
2017-12-01,05L,159,9075.0,66415.0,0.13664081909207257
2014-08-01,78H,319,17735.0,129814.0,0.1366185465358128
2017-12-01,27D,271,15000.0,109808.0,0.1366020690660061
2019-01-01,02G,30,1603.0,11736.0,0.13658827539195637
2019-08-01,06A,108,5816.0,42590.0,0.13655787743601785
2019-01-01,07T,58,3454.0,25294.0,0.1365541235075512
2016-10-01,06T,224,12435.0,91066.0,0.13654931588078975
2020-05-01,05Q,59,3416.0,25021.0,0.1365253187322649
2017-03-01,03K,64,4358.0,31927.0,0.1364988880884518
2019-04-01,05L,142,8278.0,60648.0,0.1364925471573671
2016-09-01,02P,119,6727.0,49300.0,0.1364503042596349
2020-02-01,06Q,177,9898.0,72540.0,0.1364488558036945
2016-10-01,01E,45,2742.0,20098.0,0.13643148571997213
2016-12-01,02M,71,3683.0,27001.0,0.136402355468316
2017-03-01,13T,119,6538.0,47933.0,0.13639872321782487
2019-08-01,00T,108,5995.0,43953.0,0.13639569540190657
2019-12-01,72Q,366,21061.0,154423.0,0.13638512397764582
2018-07-01,03W,113,6127.0,44931.0,0.13636464801584652
2014-11-01,02X,91,4956.0,36355.0,0.13632237656443405
2017-10-01,06T,219,12077.0,88600.0,0.13630925507900676
2018-03-01,01D,70,3929.0,28825.0,0.1363052905464007
2017-04-01,06P,85,4789.0,35137.0,0.1362950735691721
2015-03-01,27D,306,17144.0,125797.0,0.13628305921444867
2017-10-01,03N,186,10372.0,76113.0,0.1362710706449621
2015-09-01,01T,66,3751.0,27531.0,0.13624641313428498
2016-07-01,01D,83,4548.0,33386.0,0.13622476487150303
2016-09-01,84H,166,9275.0,68088.0,0.13622077311714254
2019-06-01,03F,83,4518.0,33168.0,0.13621562952243127
2019-10-01,12F,170,9341.0,68590.0,0.13618603294940954
2017-05-01,00P,86,4963.0,36443.0,0.13618527563592459
2018-05-01,27D,254,14035.0,103073.0,0.1361656301844324
2019-07-01,06T,207,11339.0,83292.0,0.13613552321951689
2018-06-01,05L,150,8924.0,65555.0,0.13612996720311188
2018-06-01,13T,100,5746.0,42218.0,0.13610308399260979
2018-04-01,27D,249,13827.0,101606.0,0.13608448319981103
2018-02-01,03Q,74,4203.0,30895.0,0.13604143065220908
2015-04-01,00P,106,5956.0,43785.0,0.13602832020098207
2020-01-01,03W,119,6424.0,47227.0,0.13602388464225973
2017-01-01,00X,57,3120.0,22938.0,0.1360188333769291
2020-02-01,99C,53,2925.0,21507.0,0.13600223183149673
2018-03-01,00T,110,6193.0,45553.0,0.13595152898821153
2017-10-01,02P,115,6385.0,46976.0,0.13592047002724797
2017-07-01,00X,54,2847.0,20948.0,0.13590796257399274
2018-02-01,13T,99,5618.0,41339.0,0.13590072328793634
2020-01-01,99C,61,3423.0,25189.0,0.13589265155424987
2017-09-01,08C,58,3356.0,24697.0,0.1358869498319634
2018-06-01,84H,142,7966.0,58623.0,0.13588523275847364
2018-12-01,12F,167,9349.0,68831.0,0.13582542749633159
2017-01-01,00P,92,5208.0,38344.0,0.13582307531817234
2016-06-01,05Y,112,6317.0,46513.0,0.13581149356093994
2016-08-01,02P,118,6477.0,47714.0,0.13574632183426247
2017-02-01,14L,213,11896.0,87643.0,0.1357324600937896
2018-02-01,05Q,61,3610.0,26602.0,0.13570408239981957
2019-07-01,04V,132,7506.0,55326.0,0.13566858258323392
2015-01-01,00Q,66,3773.0,27813.0,0.13565598820695357
2018-09-01,05H,107,6068.0,44731.0,0.13565536205316223
2018-09-01,06P,76,4370.0,32216.0,0.1356468835361311
2016-11-01,08C,58,3350.0,24699.0,0.13563302157982104
2016-12-01,05L,168,10057.0,74150.0,0.13563047875927176
2017-01-01,02X,83,4521.0,33335.0,0.13562321883905804
2017-10-01,06P,88,4943.0,36453.0,0.13559926480673745
2019-11-01,07T,53,2987.0,22031.0,0.13558168035949344
2020-03-01,05Q,61,3612.0,26654.0,0.13551436932542957
2016-11-01,03Q,87,5036.0,37179.0,0.13545280938164017
2020-04-01,05H,114,6369.0,47027.0,0.13543283645565313
2018-01-01,12F,174,9675.0,71448.0,0.1354131676184078
2019-11-01,01G,58,3128.0,23103.0,0.13539367181751288
2016-02-01,00X,58,3162.0,23358.0,0.13537117903930132
2019-06-01,04V,127,7310.0,54021.0,0.13531774680216951
2019-10-01,08C,52,3120.0,23057.0,0.13531682352430932
2016-09-01,03L,97,5448.0,40264.0,0.1353069739717862
2017-07-01,06P,86,4856.0,35891.0,0.13529854281017525
2017-10-01,01X,152,8378.0,61929.0,0.13528395420562256
2016-02-01,02P,115,6425.0,47497.0,0.13527170137061287
2015-02-01,06T,205,11372.0,84093.0,0.13523123208828322
2017-04-01,00X,51,2826.0,20903.0,0.13519590489403435
2017-07-01,05L,153,9003.0,66609.0,0.1351619150565239
2018-11-01,03N,177,9777.0,72340.0,0.13515344207907104
2015-09-01,02P,125,6886.0,50951.0,0.1351494573217405
2019-12-01,01G,58,3200.0,23680.0,0.13513513513513514
2017-09-01,01E,44,2614.0,19344.0,0.13513234077750208
2017-03-01,84H,163,9116.0,67461.0,0.13512992692073938
2018-07-01,01F,70,3930.0,29085.0,0.13512119649303764
2014-07-01,01T,70,4014.0,29714.0,0.13508783738305177
2015-11-01,00R,47,2548.0,18862.0,0.13508641713498037
2015-01-01,06P,88,5121.0,37911.0,0.13507952836907494
2018-05-01,05H,115,6444.0,47710.0,0.13506602389436176
2018-03-01,06T,212,11790.0,87303.0,0.1350469056046184
2014-01-01,01F,90,4988.0,36937.0,0.1350407450523865
2018-08-01,01G,68,3798.0,28130.0,0.13501599715606113
2019-09-01,02P,105,5930.0,43923.0,0.13500899301049565
2017-08-01,84H,156,8731.0,64681.0,0.13498554444118055
2020-01-01,02M,65,3328.0,24655.0,0.1349827621172176
2019-01-01,06T,220,12298.0,91117.0,0.13496932515337423
2020-04-01,06K,148,8215.0,60877.0,0.13494423181168586
2018-04-01,01D,63,3516.0,26056.0,0.13494012895302426
2014-08-01,01X,141,7702.0,57081.0,0.1349310628755628
2019-07-01,03F,78,4361.0,32321.0,0.13492775594814516
2019-09-01,03N,159,8931.0,66194.0,0.1349215941021845
2020-05-01,02M,55,2943.0,21816.0,0.1349009900990099
2014-09-01,05W,114,6573.0,48728.0,0.13489164340830734
2018-10-01,01E,40,2492.0,18479.0,0.13485578223929867
2016-06-01,05Q,72,4184.0,31029.0,0.13484159979374133
2018-06-01,27D,247,13602.0,100876.0,0.13483881200682024
2018-07-01,03L,88,4820.0,35749.0,0.13482894626423117
2019-11-01,00X,43,2360.0,17506.0,0.13481092196961042
2014-12-01,07H,96,5696.0,42256.0,0.13479742521772056
2018-03-01,12F,169,9503.0,70517.0,0.13476183048059334
2018-07-01,05H,110,6154.0,45670.0,0.13474928837311145
2016-02-01,06T,221,12216.0,90658.0,0.1347481744578526
2019-05-01,05Q,64,3594.0,26674.0,0.13473794706455725
2018-04-01,01F,71,3972.0,29481.0,0.1347308435941793
2018-07-01,01D,60,3468.0,25748.0,0.13469007301537983
2020-05-01,07P,49,2956.0,21948.0,0.13468197557864042
2020-02-01,07P,47,2855.0,21202.0,0.13465710782001697
2019-09-01,04V,130,7426.0,55150.0,0.13465095194922938
2017-11-01,06P,89,4927.0,36609.0,0.13458439181622006
2019-05-01,99E,117,6874.0,51086.0,0.13455741298986024
2019-02-01,13T,88,5104.0,37933.0,0.1345530277067461
2017-12-01,04V,141,8078.0,60040.0,0.13454363757495003
2019-03-01,08C,56,3077.0,22870.0,0.1345430695233931
2020-02-01,02Q,25,1400.0,10407.0,0.134524839050639
2020-03-01,02P,107,5950.0,44235.0,0.13450887306431558
2016-04-01,14L,233,13041.0,96958.0,0.13450153674787022
2016-12-01,00X,58,3150.0,23422.0,0.13448894202032277
2015-06-01,00X,61,3332.0,24778.0,0.1344741302768585
2016-03-01,05Y,110,6234.0,46371.0,0.13443747169567186
2018-01-01,06K,166,9503.0,70700.0,0.1344130127298444
2016-11-01,05L,173,9906.0,73705.0,0.13440065124482736
2020-04-01,07P,49,2827.0,21036.0,0.13438866704696711
2018-01-01,13T,112,6365.0,47369.0,0.13437057991513437
2018-07-01,05L,150,8708.0,64822.0,0.1343371077720527
2015-09-01,06T,228,12538.0,93338.0,0.1343289978358225
2020-01-01,07P,54,3115.0,23190.0,0.13432514014661492
2016-07-01,07L,60,3472.0,25850.0,0.13431334622823984
2016-12-01,13T,109,6211.0,46251.0,0.13428898834619793
2019-01-01,06Q,186,10759.0,80142.0,0.13424920765640988
2017-11-01,05L,160,9396.0,69990.0,0.1342477496785255
2019-03-01,13T,92,5306.0,39524.0,0.13424754579496004
2017-08-01,05L,164,9715.0,72371.0,0.13423885257907173
2017-06-01,13T,110,6168.0,45948.0,0.13423870462261686
2018-09-01,00P,75,4153.0,30948.0,0.1341928396019129
2020-05-01,01Y,81,4631.0,34531.0,0.13411137818192348
2018-01-01,84H,154,8442.0,62949.0,0.1341085640756803
2019-11-01,06Q,174,9804.0,73107.0,0.13410480528540358
2017-10-01,07P,61,3601.0,26862.0,0.13405554314645224
2018-05-01,02M,67,3469.0,25879.0,0.13404691062251245
2019-06-01,14L,189,10366.0,77343.0,0.13402635015450653
2018-11-01,27D,256,13986.0,104378.0,0.13399375347295406
2020-01-01,06K,152,8633.0,64434.0,0.13398205916131234
2018-09-01,03N,163,8955.0,66855.0,0.13394660085259144
2014-08-01,03K,87,4862.0,36305.0,0.13392094752788872
2019-03-01,05L,143,8578.0,64059.0,0.13390780374342404
2018-06-01,05H,107,6032.0,45049.0,0.13389864369908322
2015-10-01,78H,335,18801.0,140437.0,0.1338749759678717
2017-11-01,27D,268,14899.0,111358.0,0.13379371037554555
2018-12-01,06T,210,11703.0,87472.0,0.13379138467166637
2019-08-01,02Q,27,1568.0,11721.0,0.1337769814862213
2014-07-01,03K,95,5298.0,39607.0,0.13376423359507159
2016-11-01,13T,109,6072.0,45415.0,0.13370031927777165
2015-05-01,04C,147,8208.0,61405.0,0.13366989658822573
2019-04-01,06Q,174,9943.0,74391.0,0.13365864150233228
2019-02-01,03F,78,4532.0,33909.0,0.13365183284673685
2019-11-01,03Q,70,3906.0,29233.0,0.13361611876988336
2019-08-01,02M,66,3309.0,24765.0,0.1336159903089037
2018-03-01,02M,69,3523.0,26379.0,0.13355320520110694
2015-09-01,02Q,37,2087.0,15627.0,0.13355090548409804
2018-08-01,00P,79,4567.0,34203.0,0.13352629886267287
2020-03-01,01Y,81,4677.0,35028.0,0.13352175402535116
2020-05-01,08G,67,3719.0,27854.0,0.13351762762978386
2019-12-01,01Y,82,4757.0,35634.0,0.13349609923107145
2015-03-01,08V,31,1876.0,14057.0,0.13345664081952052
2019-09-01,00P,69,3951.0,29610.0,0.13343465045592706
2018-03-01,02X,70,3801.0,28489.0,0.13341991645898416
2016-04-01,02P,114,6414.0,48083.0,0.13339433895555602
2016-12-01,00Y,119,6763.0,50708.0,0.13337146012463516
2015-08-01,00P,97,5384.0,40379.0,0.1333366353797766
2018-04-01,06K,147,8294.0,62204.0,0.13333547681821104
2014-03-01,00Q,69,4060.0,30452.0,0.1333245763825036
2017-01-01,04V,147,8188.0,61420.0,0.13331162487788994
2019-05-01,01E,38,2394.0,17961.0,0.13328879238349758
2018-11-01,04V,130,7612.0,57111.0,0.13328430600059532
2016-05-01,78H,308,17115.0,128449.0,0.13324354413035525
2017-10-01,05H,121,6748.0,50656.0,0.1332122552116235
2017-11-01,00X,53,2837.0,21298.0,0.1332049957742511
2016-09-01,05Y,108,6078.0,45637.0,0.1331814098209786
2020-02-01,04V,128,7201.0,54076.0,0.13316443523929286
2017-02-01,00X,50,2716.0,20399.0,0.1331437815579195
2019-12-01,00X,47,2560.0,19231.0,0.13311840257916904
2019-03-01,06T,204,11315.0,85000.0,0.13311764705882353
2018-01-01,02P,113,6239.0,46877.0,0.1330929880325106
2020-04-01,00X,43,2334.0,17539.0,0.13307486173670108
2018-09-01,12F,153,8564.0,64364.0,0.13305574544776583
2017-06-01,06T,213,11742.0,88253.0,0.13304930144017768
2019-05-01,00P,72,4109.0,30887.0,0.1330333149868877
2015-04-01,00Q,62,3654.0,27478.0,0.1329791105611762
2018-09-01,27D,233,13041.0,98073.0,0.13297237771863815
2015-09-01,07H,96,5374.0,40419.0,0.13295727256983103
2017-05-01,14L,222,12366.0,93014.0,0.13294772829896576
2016-12-01,84H,163,9092.0,68390.0,0.13294341277964614
2015-11-01,05W,100,6160.0,46336.0,0.13294198895027623
2019-03-01,01G,59,3244.0,24402.0,0.13293992295713467
2015-10-01,04V,148,8306.0,62499.0,0.1328981263700219
2015-12-01,03Q,92,5176.0,38953.0,0.1328780838446333
2017-03-01,14L,237,13043.0,98186.0,0.13283971238262074
2017-02-01,02M,65,3301.0,24855.0,0.1328102997384832
2018-03-01,01X,161,8619.0,64900.0,0.13280431432973805
2019-05-01,04V,134,7774.0,58547.0,0.13278220916528602
2018-06-01,03N,172,9395.0,70774.0,0.13274648882357928
2019-06-01,06K,139,7839.0,59057.0,0.1327361701407115
2017-05-01,00V,59,3448.0,25979.0,0.13272258362523576
2014-12-01,78H,356,19860.0,149639.0,0.13271941138339605
2018-04-01,06T,202,11161.0,84102.0,0.13270790230910084
2014-02-01,07G,62,3430.0,25854.0,0.1326680591011062
2019-09-01,02M,57,2928.0,22074.0,0.132644740418592
2016-10-01,02P,110,6167.0,46498.0,0.13262936040259796
2015-09-01,04C,160,8830.0,66582.0,0.13261842540025834
2015-01-01,99C,70,4016.0,30284.0,0.132611279883767
2019-10-01,03K,69,3772.0,28448.0,0.1325928008998875
2019-01-01,04V,140,8080.0,60949.0,0.13256985348406045
2019-03-01,01A,82,4460.0,33647.0,0.13255267928790085
2015-10-01,06T,230,12633.0,95321.0,0.13253113164989877
2018-07-01,01E,36,2306.0,17400.0,0.1325287356321839
2014-08-01,01T,61,3507.0,26473.0,0.13247459675896195
2019-09-01,05Q,59,3434.0,25928.0,0.13244369021906818
2017-11-01,84H,148,8295.0,62632.0,0.1324402861157236
2018-10-01,13T,101,5748.0,43407.0,0.13242103808141545
2015-07-01,05W,112,6540.0,49388.0,0.1324208309710861
2018-11-01,00X,49,2594.0,19592.0,0.1324009799918334
2019-10-01,02M,60,3075.0,23228.0,0.13238333046323403
2019-09-01,00X,42,2308.0,17435.0,0.1323774017780327
2018-08-01,03N,181,9891.0,74720.0,0.13237419700214131
2018-07-01,84H,137,7651.0,57816.0,0.1323336100733361
2019-05-01,03N,165,9219.0,69674.0,0.13231621551798375
2017-07-01,05Y,103,5784.0,43718.0,0.13230248410265794
2015-03-01,01T,67,3794.0,28682.0,0.1322780838156335
2017-11-01,02X,72,3978.0,30085.0,0.1322253614758185
2015-02-01,05W,106,5963.0,45107.0,0.13219677655352827
2019-04-01,00P,70,3923.0,29678.0,0.132185457241054
2017-11-01,06T,212,11753.0,88939.0,0.1321467522684087
2016-09-01,02M,75,3701.0,28010.0,0.13213138164941093
2018-04-01,84H,139,7784.0,58913.0,0.13212703478009946
2017-03-01,05Y,108,6232.0,47172.0,0.13211226999067244
2018-05-01,03N,177,9641.0,72980.0,0.13210468621540147
2018-02-01,07P,54,3145.0,23809.0,0.13209290604393298
2017-03-01,02P,121,6693.0,50686.0,0.1320482973602178
2019-12-01,06T,210,11528.0,87326.0,0.1320110849002588
2019-09-01,72Q,344,19626.0,148670.0,0.1320104930382727
2019-05-01,05H,117,6532.0,49483.0,0.13200493098639937
2019-05-01,06T,211,11751.0,89031.0,0.1319877346092934
2019-02-01,00P,65,3763.0,28511.0,0.1319841464697836
2019-11-01,84H,129,7135.0,54093.0,0.13190246427449023
2018-10-01,06P,80,4590.0,34799.0,0.13190034196384953
2015-08-01,02G,37,2114.0,16028.0,0.1318941851759421
2019-12-01,99C,52,3051.0,23133.0,0.1318895084943587
2017-02-01,02X,76,4274.0,32409.0,0.1318769477614243
2016-12-01,02Q,34,1904.0,14439.0,0.13186508760994528
2018-10-01,04V,141,8103.0,61455.0,0.13185257505491824
2014-06-01,01T,61,3458.0,26227.0,0.13184885804705074
2016-05-01,04C,147,8112.0,61570.0,0.1317524768556115
2017-03-01,06P,93,5180.0,39320.0,0.13173957273652084
2014-03-01,01F,83,4710.0,35754.0,0.13173351233428426
2016-12-01,00P,92,5137.0,38998.0,0.13172470383096568
2014-03-01,78H,307,17090.0,129741.0,0.13172397314649956
2019-11-01,01V,58,3135.0,23814.0,0.13164525069286975
2017-07-01,01X,144,7936.0,60290.0,0.1316304528114115
2018-06-01,06T,198,10929.0,83028.0,0.13163029339499926
2019-08-01,06Q,172,9858.0,74895.0,0.131624273983577
2020-04-01,01G,58,3134.0,23811.0,0.13161983956994666
2016-11-01,08V,34,1992.0,15135.0,0.13161546085232903
2016-12-01,05H,120,6608.0,50208.0,0.13161249203314213
2016-12-01,00V,63,3625.0,27543.0,0.13161238790255236
2019-01-01,01D,57,3150.0,23938.0,0.13158994068009022
2019-03-01,03Q,72,4088.0,31068.0,0.1315823355220806
2016-08-01,05Y,112,6197.0,47100.0,0.13157112526539277
2019-12-01,99E,112,6430.0,48881.0,0.13154395368343527
2014-03-01,01T,65,3825.0,29079.0,0.13153822346022903
2019-11-01,03N,160,8945.0,68012.0,0.13152090807504557
2019-07-01,06K,142,8066.0,61331.0,0.13151587288646852
2015-11-01,02P,117,6400.0,48665.0,0.1315113531285318
2017-11-01,00Y,111,6212.0,47239.0,0.13150151357988102
2019-01-01,00X,53,2794.0,21248.0,0.13149472891566266
2017-11-01,03L,87,4964.0,37752.0,0.13148972239881332
2019-06-01,12F,150,8321.0,63299.0,0.1314554732302248
2014-08-01,00P,99,5591.0,42532.0,0.13145396407410892
2016-11-01,84H,154,8673.0,65981.0,0.13144693169245691
2016-12-01,99C,67,3767.0,28658.0,0.13144671644915903
2019-03-01,06K,148,8295.0,63107.0,0.1314434214904844
2019-08-01,12F,166,9134.0,69496.0,0.13143202486474043
2016-01-01,08V,32,1852.0,14091.0,0.1314314101199347
2019-08-01,01E,38,2320.0,17655.0,0.13140753327669216
2017-01-01,01X,152,8456.0,64352.0,0.13140228741919444
2019-09-01,05L,137,7976.0,60711.0,0.1313765215529311
2020-01-01,03K,66,3670.0,27936.0,0.1313717067583047
2019-12-01,03F,77,4203.0,31997.0,0.13135606463105917
2020-04-01,03Q,69,3882.0,29554.0,0.1313527779657576
2018-05-01,03L,88,4808.0,36619.0,0.1312979600753707
2018-10-01,01X,150,8220.0,62607.0,0.13129522257894485
2020-05-01,05H,103,5762.0,43888.0,0.13128873496172075
2015-04-01,05W,114,6295.0,47949.0,0.13128532399007278
2019-11-01,06T,203,11193.0,85260.0,0.1312807881773399
2019-02-01,03K,62,3432.0,26143.0,0.13127797115862755
2019-07-01,02P,103,5783.0,44054.0,0.13127071321559905
2016-07-01,00P,92,5163.0,39334.0,0.13126048711038796
2020-04-01,03W,110,5986.0,45608.0,0.13124890370110506
2018-03-01,08V,30,1794.0,13672.0,0.13121708601521356
2019-08-01,84H,136,7580.0,57775.0,0.13119861531804414
2014-02-01,02X,88,4703.0,35853.0,0.1311745181714222
2016-11-01,00P,90,5019.0,38271.0,0.13114368581955005
2015-06-01,04C,152,8458.0,64503.0,0.1311256840767096
2016-04-01,06T,228,12533.0,95581.0,0.1311243866458815
2017-09-01,05L,152,9072.0,69192.0,0.13111342351716962
2017-01-01,14L,217,12192.0,92991.0,0.13110946220601993
2016-03-01,00P,98,5382.0,41060.0,0.1310764734534827
2019-05-01,03L,84,4758.0,36308.0,0.13104549961441006
2017-06-01,02Q,32,1908.0,14563.0,0.1310169607910458
2020-05-01,06T,194,10600.0,80907.0,0.13101462172617945
2017-09-01,05Y,101,5607.0,42803.0,0.1309954909702591
2020-05-01,08C,48,2884.0,22020.0,0.13097184377838328
2019-04-01,84H,130,7234.0,55234.0,0.13097005467646738
2017-08-01,01F,73,4034.0,30803.0,0.13096127000616822
2019-09-01,08C,47,2760.0,21075.0,0.1309608540925267
2019-08-01,08C,52,2990.0,22839.0,0.1309164149043303
2018-06-01,02G,26,1417.0,10826.0,0.1308886015148716
2020-01-01,00P,73,4226.0,32291.0,0.13087237930073395
2018-05-01,01F,70,3832.0,29281.0,0.13086984734127932
2019-04-01,02Q,28,1540.0,11769.0,0.13085223893278952
2018-02-01,01X,127,6952.0,53160.0,0.13077501881113618
2017-04-01,02X,76,4198.0,32101.0,0.13077474221986854
2019-07-01,01Y,81,4654.0,35593.0,0.13075604753743714
2018-09-01,02P,98,5586.0,42733.0,0.1307186483513912
2015-06-01,01T,60,3412.0,26102.0,0.1307179526473067
2017-08-01,02P,112,6175.0,47245.0,0.13070166155148694
2019-06-01,06P,76,4288.0,32813.0,0.13067991344893792
2019-03-01,03L,85,4604.0,35233.0,0.13067294865608947
2017-03-01,06T,231,12670.0,96979.0,0.13064684106868496
2016-07-01,14L,209,11808.0,90383.0,0.13064403704236416
2020-04-01,08G,69,3840.0,29398.0,0.13062113068916253
2016-01-01,00P,96,5286.0,40475.0,0.13059913526868439
2019-05-01,05L,151,8900.0,68160.0,0.13057511737089203
2019-12-01,01D,47,2694.0,20633.0,0.13056753744002325
2014-01-01,03K,97,5338.0,40889.0,0.13054855829196116
2017-06-01,00X,53,2784.0,21327.0,0.13053875369250245
2019-10-01,13T,93,5222.0,40014.0,0.13050432348677962
